20170206	4	A	1	PE1:GDP	2	0.01	0	0	8918
20170206	4	A	2	PE1:GDP	2	0.01	0.005	0	9580
20170206	4	A	3	PE1:GDP	2	0.01	0.005	0.01	9781
20170206	4	A	4	PE1:GDP	2	0.01	0.005	0.1	9743
20170206	4	A	5	PE1:GDP	2	0.01	0.005	1	9366
20170206	4	A	6	PE1:GDP	2	0	0.005	0	9601
20170206	4	A	7	PE1:GDP	2	0	0	0.01	9584
20170206	4	A	8	PE1:GDP	2	0	0	1	8841
20170206	8	A	1	PE1:GDP	2	0.01	0	0	8869
20170206	8	A	2	PE1:GDP	2	0.01	0.005	0	9666
20170206	8	A	3	PE1:GDP	2	0.01	0.005	0.01	9974
20170206	8	A	4	PE1:GDP	2	0.01	0.005	0.1	9826
20170206	8	A	5	PE1:GDP	2	0.01	0.005	1	9375
20170206	8	A	6	PE1:GDP	2	0	0.005	0	9617
20170206	8	A	7	PE1:GDP	2	0	0	0.01	9696
20170206	8	A	8	PE1:GDP	2	0	0	1	8849
20170206	11	A	1	PE1:GDP	2	0.01	0	0	8887
20170206	11	A	2	PE1:GDP	2	0.01	0.005	0	9821
20170206	11	A	3	PE1:GDP	2	0.01	0.005	0.01	9735
20170206	11	A	4	PE1:GDP	2	0.01	0.005	0.1	9692
20170206	11	A	5	PE1:GDP	2	0.01	0.005	1	9344
20170206	11	A	6	PE1:GDP	2	0	0.005	0	9701
20170206	11	A	7	PE1:GDP	2	0	0	0.01	9637
20170206	11	A	8	PE1:GDP	2	0	0	1	8867
20170206	15	A	1	PE1:GDP	2	0.01	0	0	9149
20170206	15	A	2	PE1:GDP	2	0.01	0.005	0	9756
20170206	15	A	3	PE1:GDP	2	0.01	0.005	0.01	9739
20170206	15	A	4	PE1:GDP	2	0.01	0.005	0.1	9796
20170206	15	A	5	PE1:GDP	2	0.01	0.005	1	9260
20170206	15	A	6	PE1:GDP	2	0	0.005	0	9685
20170206	15	A	7	PE1:GDP	2	0	0	0.01	9509
20170206	15	A	8	PE1:GDP	2	0	0	1	8995
20170206	19	A	1	PE1:GDP	2	0.01	0	0	8958
20170206	19	A	2	PE1:GDP	2	0.01	0.005	0	9904
20170206	19	A	3	PE1:GDP	2	0.01	0.005	0.01	9742
20170206	19	A	4	PE1:GDP	2	0.01	0.005	0.1	9863
20170206	19	A	5	PE1:GDP	2	0.01	0.005	1	9350
20170206	19	A	6	PE1:GDP	2	0	0.005	0	9742
20170206	19	A	7	PE1:GDP	2	0	0	0.01	9762
20170206	19	A	8	PE1:GDP	2	0	0	1	8894
20170206	23	A	1	PE1:GDP	2	0.01	0	0	9141
20170206	23	A	2	PE1:GDP	2	0.01	0.005	0	9862
20170206	23	A	3	PE1:GDP	2	0.01	0.005	0.01	9740
20170206	23	A	4	PE1:GDP	2	0.01	0.005	0.1	9803
20170206	23	A	5	PE1:GDP	2	0.01	0.005	1	9277
20170206	23	A	6	PE1:GDP	2	0	0.005	0	9777
20170206	23	A	7	PE1:GDP	2	0	0	0.01	9774
20170206	23	A	8	PE1:GDP	2	0	0	1	8942
20170206	26	A	1	PE1:GDP	2	0.01	0	0	9227
20170206	26	A	2	PE1:GDP	2	0.01	0.005	0	9515
20170206	26	A	3	PE1:GDP	2	0.01	0.005	0.01	9745
20170206	26	A	4	PE1:GDP	2	0.01	0.005	0.1	9836
20170206	26	A	5	PE1:GDP	2	0.01	0.005	1	9270
20170206	26	A	6	PE1:GDP	2	0	0.005	0	9701
20170206	26	A	7	PE1:GDP	2	0	0	0.01	9676
20170206	26	A	8	PE1:GDP	2	0	0	1	8914
20170206	30	A	1	PE1:GDP	2	0.01	0	0	9203
20170206	30	A	2	PE1:GDP	2	0.01	0.005	0	9961
20170206	30	A	3	PE1:GDP	2	0.01	0.005	0.01	9800
20170206	30	A	4	PE1:GDP	2	0.01	0.005	0.1	9913
20170206	30	A	5	PE1:GDP	2	0.01	0.005	1	9209
20170206	30	A	6	PE1:GDP	2	0	0.005	0	9568
20170206	30	A	7	PE1:GDP	2	0	0	0.01	9578
20170206	30	A	8	PE1:GDP	2	0	0	1	8875
20170206	34	A	1	PE1:GDP	2	0.01	0	0	9144
20170206	34	A	2	PE1:GDP	2	0.01	0.005	0	9720
20170206	34	A	3	PE1:GDP	2	0.01	0.005	0.01	9738
20170206	34	A	4	PE1:GDP	2	0.01	0.005	0.1	9833
20170206	34	A	5	PE1:GDP	2	0.01	0.005	1	9328
20170206	34	A	6	PE1:GDP	2	0	0.005	0	9719
20170206	34	A	7	PE1:GDP	2	0	0	0.01	9720
20170206	34	A	8	PE1:GDP	2	0	0	1	8805
20170206	38	A	1	PE1:GDP	2	0.01	0	0	9227
20170206	38	A	2	PE1:GDP	2	0.01	0.005	0	9762
20170206	38	A	3	PE1:GDP	2	0.01	0.005	0.01	9764
20170206	38	A	4	PE1:GDP	2	0.01	0.005	0.1	9846
20170206	38	A	5	PE1:GDP	2	0.01	0.005	1	9306
20170206	38	A	6	PE1:GDP	2	0	0.005	0	9487
20170206	38	A	7	PE1:GDP	2	0	0	0.01	9431
20170206	38	A	8	PE1:GDP	2	0	0	1	9009
20170206	41	A	1	PE1:GDP	2	0.01	0	0	9259
20170206	41	A	2	PE1:GDP	2	0.01	0.005	0	9856
20170206	41	A	3	PE1:GDP	2	0.01	0.005	0.01	9789
20170206	41	A	4	PE1:GDP	2	0.01	0.005	0.1	9979
20170206	41	A	5	PE1:GDP	2	0.01	0.005	1	9185
20170206	41	A	6	PE1:GDP	2	0	0.005	0	9499
20170206	41	A	7	PE1:GDP	2	0	0	0.01	9591
20170206	41	A	8	PE1:GDP	2	0	0	1	8821
20170206	45	A	1	PE1:GDP	2	0.01	0	0	9272
