20170207	3	C	1	PE1:GDP	2	0.02	0	0	12663
20170207	3	C	2	PE1:GDP	2	0.02	0.01	0	13588
20170207	3	C	3	PE1:GDP	2	0.02	0.01	0.5	13408
20170207	3	C	4	PE1:GDP	2	0.02	0.01	1	13865
20170207	3	C	5	PE1:GDP	2	0.02	0.01	2	13461
20170207	3	C	6	PE1:GDP	2	0	0.01	0	13755
20170207	3	C	7	PE1:GDP	2	0.1	0.01	0.5	14949
20170207	3	C	8	PE1:GDP	2	0.1	0.01	1	7619
20170207	3	C	9	PE1:GDP	2	0.1	0.01	2	14855
20170207	3	C	10	PE1:GDP	2	0.02	0.1	0.5	13968
20170207	3	C	11	PE1:GDP	2	0.02	0.1	1	13808
20170207	3	C	12	PE1:GDP	2	0.02	0.1	2	12679
20170207	7	C	1	PE1:GDP	2	0.02	0	0	12772
20170207	7	C	2	PE1:GDP	2	0.02	0.01	0	13529
20170207	7	C	3	PE1:GDP	2	0.02	0.01	0.5	13242
20170207	7	C	4	PE1:GDP	2	0.02	0.01	1	13708
20170207	7	C	5	PE1:GDP	2	0.02	0.01	2	13339
20170207	7	C	6	PE1:GDP	2	0	0.01	0	13395
20170207	7	C	7	PE1:GDP	2	0.1	0.01	0.5	15022
20170207	7	C	8	PE1:GDP	2	0.1	0.01	1	7997
20170207	7	C	9	PE1:GDP	2	0.1	0.01	2	14854
20170207	7	C	10	PE1:GDP	2	0.02	0.1	0.5	13881
20170207	7	C	11	PE1:GDP	2	0.02	0.1	1	13741
20170207	7	C	12	PE1:GDP	2	0.02	0.1	2	12587
20170207	10	C	1	PE1:GDP	2	0.02	0	0	13038
20170207	10	C	2	PE1:GDP	2	0.02	0.01	0	13619
20170207	10	C	3	PE1:GDP	2	0.02	0.01	0.5	13337
20170207	10	C	4	PE1:GDP	2	0.02	0.01	1	13666
20170207	10	C	5	PE1:GDP	2	0.02	0.01	2	13513
20170207	10	C	6	PE1:GDP	2	0	0.01	0	13299
20170207	10	C	7	PE1:GDP	2	0.1	0.01	0.5	15322
20170207	10	C	8	PE1:GDP	2	0.1	0.01	1	8008
20170207	10	C	9	PE1:GDP	2	0.1	0.01	2	15056
20170207	10	C	10	PE1:GDP	2	0.02	0.1	0.5	13772
20170207	10	C	11	PE1:GDP	2	0.02	0.1	1	13611
20170207	10	C	12	PE1:GDP	2	0.02	0.1	2	12464
20170207	14	C	1	PE1:GDP	2	0.02	0	0	12843
20170207	14	C	2	PE1:GDP	2	0.02	0.01	0	13629
20170207	14	C	3	PE1:GDP	2	0.02	0.01	0.5	13286
20170207	14	C	4	PE1:GDP	2	0.02	0.01	1	13807
20170207	14	C	5	PE1:GDP	2	0.02	0.01	2	13647
20170207	14	C	6	PE1:GDP	2	0	0.01	0	13346
20170207	14	C	7	PE1:GDP	2	0.1	0.01	0.5	15556
20170207	14	C	8	PE1:GDP	2	0.1	0.01	1	7864
20170207	14	C	9	PE1:GDP	2	0.1	0.01	2	15061
20170207	14	C	10	PE1:GDP	2	0.02	0.1	0.5	13977
20170207	14	C	11	PE1:GDP	2	0.02	0.1	1	13929
20170207	14	C	12	PE1:GDP	2	0.02	0.1	2	12835
20170207	17	C	1	PE1:GDP	2	0.02	0	0	13111
20170207	17	C	2	PE1:GDP	2	0.02	0.01	0	13586
20170207	17	C	3	PE1:GDP	2	0.02	0.01	0.5	13519
20170207	17	C	4	PE1:GDP	2	0.02	0.01	1	13637
20170207	17	C	5	PE1:GDP	2	0.02	0.01	2	13539
20170207	17	C	6	PE1:GDP	2	0	0.01	0	13545
20170207	17	C	7	PE1:GDP	2	0.1	0.01	0.5	15662
20170207	17	C	8	PE1:GDP	2	0.1	0.01	1	8050
20170207	17	C	9	PE1:GDP	2	0.1	0.01	2	15171
20170207	17	C	10	PE1:GDP	2	0.02	0.1	0.5	14016
20170207	17	C	11	PE1:GDP	2	0.02	0.1	1	13806
20170207	17	C	12	PE1:GDP	2	0.02	0.1	2	12711
20170207	20	C	1	PE1:GDP	2	0.02	0	0	12966
20170207	20	C	2	PE1:GDP	2	0.02	0.01	0	13638
20170207	20	C	3	PE1:GDP	2	0.02	0.01	0.5	13406
20170207	20	C	4	PE1:GDP	2	0.02	0.01	1	13466
20170207	20	C	5	PE1:GDP	2	0.02	0.01	2	13832
20170207	20	C	6	PE1:GDP	2	0	0.01	0	13679
20170207	20	C	7	PE1:GDP	2	0.1	0.01	0.5	16412
20170207	20	C	8	PE1:GDP	2	0.1	0.01	1	7936
20170207	20	C	9	PE1:GDP	2	0.1	0.01	2	15304
20170207	20	C	10	PE1:GDP	2	0.02	0.1	0.5	13929
20170207	20	C	11	PE1:GDP	2	0.02	0.1	1	14070
20170207	20	C	12	PE1:GDP	2	0.02	0.1	2	12908
20170207	24	C	1	PE1:GDP	2	0.02	0	0	13018
20170207	24	C	2	PE1:GDP	2	0.02	0.01	0	13516
20170207	24	C	3	PE1:GDP	2	0.02	0.01	0.5	13457
20170207	24	C	4	PE1:GDP	2	0.02	0.01	1	13408
20170207	24	C	5	PE1:GDP	2	0.02	0.01	2	14030
20170207	24	C	6	PE1:GDP	2	0	0.01	0	13425
20170207	24	C	7	PE1:GDP	2	0.1	0.01	0.5	16378
