20170209	4	A	1	PE1:GDP	2	0.02	0.1	0	9993
20170209	4	A	2	PE1:GDP	2	0.02	0.1	0.1	11409
20170209	4	A	3	PE1:GDP	2	0.02	0.1	0.44	10596
20170209	4	A	4	PE1:GDP	2	0.02	0.1	0.78	9319
20170209	4	A	5	PE1:GDP	2	0.02	0.1	1.12	9562
20170209	4	A	6	PE1:GDP	2	0.02	0.1	1.46	9042
20170209	4	A	7	PE1:GDP	2	0.02	0.1	1.8	8557
20170209	4	A	8	PE1:GDP	2	0.02	0.1	2.14	8484
20170209	4	A	9	PE1:GDP	2	0.02	0.1	2.48	7727
20170209	4	A	10	PE1:GDP	2	0.02	0.1	2.82	7700
20170209	4	A	11	PE1:GDP	2	0.02	0.1	3.16	7173
20170209	4	A	12	PE1:GDP	2	0.02	0.1	3.5	7571
20170209	8	A	1	PE1:GDP	2	0.02	0.1	0	9960
20170209	8	A	2	PE1:GDP	2	0.02	0.1	0.1	11272
20170209	8	A	3	PE1:GDP	2	0.02	0.1	0.44	10418
20170209	8	A	4	PE1:GDP	2	0.02	0.1	0.78	9742
20170209	8	A	5	PE1:GDP	2	0.02	0.1	1.12	9179
20170209	8	A	6	PE1:GDP	2	0.02	0.1	1.46	9216
20170209	8	A	7	PE1:GDP	2	0.02	0.1	1.8	8181
20170209	8	A	8	PE1:GDP	2	0.02	0.1	2.14	8770
20170209	8	A	9	PE1:GDP	2	0.02	0.1	2.48	7627
20170209	8	A	10	PE1:GDP	2	0.02	0.1	2.82	7807
20170209	8	A	11	PE1:GDP	2	0.02	0.1	3.16	7030
20170209	8	A	12	PE1:GDP	2	0.02	0.1	3.5	7459
20170209	12	A	1	PE1:GDP	2	0.02	0.1	0	10156
20170209	12	A	2	PE1:GDP	2	0.02	0.1	0.1	11349
20170209	12	A	3	PE1:GDP	2	0.02	0.1	0.44	10598
20170209	12	A	4	PE1:GDP	2	0.02	0.1	0.78	9492
20170209	12	A	5	PE1:GDP	2	0.02	0.1	1.12	9626
20170209	12	A	6	PE1:GDP	2	0.02	0.1	1.46	8776
20170209	12	A	7	PE1:GDP	2	0.02	0.1	1.8	8403
20170209	12	A	8	PE1:GDP	2	0.02	0.1	2.14	8720
20170209	12	A	9	PE1:GDP	2	0.02	0.1	2.48	7832
20170209	12	A	10	PE1:GDP	2	0.02	0.1	2.82	7634
20170209	12	A	11	PE1:GDP	2	0.02	0.1	3.16	6978
20170209	12	A	12	PE1:GDP	2	0.02	0.1	3.5	7526
20170209	15	A	1	PE1:GDP	2	0.02	0.1	0	10142
20170209	15	A	2	PE1:GDP	2	0.02	0.1	0.1	11616
20170209	15	A	3	PE1:GDP	2	0.02	0.1	0.44	10514
20170209	15	A	4	PE1:GDP	2	0.02	0.1	0.78	9540
20170209	15	A	5	PE1:GDP	2	0.02	0.1	1.12	9494
20170209	15	A	6	PE1:GDP	2	0.02	0.1	1.46	8813
20170209	15	A	7	PE1:GDP	2	0.02	0.1	1.8	8538
20170209	15	A	8	PE1:GDP	2	0.02	0.1	2.14	8624
20170209	15	A	9	PE1:GDP	2	0.02	0.1	2.48	7630
20170209	15	A	10	PE1:GDP	2	0.02	0.1	2.82	7592
20170209	15	A	11	PE1:GDP	2	0.02	0.1	3.16	7137
20170209	15	A	12	PE1:GDP	2	0.02	0.1	3.5	7443
20170209	19	A	1	PE1:GDP	2	0.02	0.1	0	9984
20170209	19	A	2	PE1:GDP	2	0.02	0.1	0.1	11381
20170209	19	A	3	PE1:GDP	2	0.02	0.1	0.44	10749
20170209	19	A	4	PE1:GDP	2	0.02	0.1	0.78	9420
20170209	19	A	5	PE1:GDP	2	0.02	0.1	1.12	9600
20170209	19	A	6	PE1:GDP	2	0.02	0.1	1.46	8971
20170209	19	A	7	PE1:GDP	2	0.02	0.1	1.8	8508
20170209	19	A	8	PE1:GDP	2	0.02	0.1	2.14	8737
20170209	19	A	9	PE1:GDP	2	0.02	0.1	2.48	7566
20170209	19	A	10	PE1:GDP	2	0.02	0.1	2.82	7674
20170209	19	A	11	PE1:GDP	2	0.02	0.1	3.16	7183
20170209	19	A	12	PE1:GDP	2	0.02	0.1	3.5	7311
20170209	23	A	1	PE1:GDP	2	0.02	0.1	0	10178
20170209	23	A	2	PE1:GDP	2	0.02	0.1	0.1	10966
20170209	23	A	3	PE1:GDP	2	0.02	0.1	0.44	10808
20170209	23	A	4	PE1:GDP	2	0.02	0.1	0.78	9394
20170209	23	A	5	PE1:GDP	2	0.02	0.1	1.12	9547
20170209	23	A	6	PE1:GDP	2	0.02	0.1	1.46	8894
