

Software Version	3.03.14



Experiment File Path:	C:\Users\Public\Documents\Experiments\Tina\20190117_GAP_assay2.xpt
Protocol File Path:	C:\Users\Public\Documents\Protocols\Tina\GAP_sensor_assay.prt



Plate Number	Plate 1
Date	1/17/2019
Time	1:22:31 PM
Reader Type:	Synergy H1
Reader Serial Number:	1803011C
Reading Type	Reader

Procedure Details

Plate Type	Costar 96 well half area
Set Temperature	Setpoint 30°C
Start Kinetic	Runtime 0:03:00 (HH:MM:SS), Interval 0:00:02, 91 Reads
    Read	Fluorescence Endpoint
	C1
	Filter Set 1
	    Excitation: 425,  Emission: 457
	    Optics: Bottom,  Gain: 57
	Light Source: Xenon Flash,  Lamp Energy: High
	Read Speed: Normal,  Delay: 0 msec,  Measurements/Data Point: 5
	Read Height: 7 mm
End Kinetic	

Layout
	1	2	3	4	5	6	7	8	9	10	11	12
A													Well ID
B													Well ID
C	SPL1												Well ID
D													Well ID
E													Well ID
F													Well ID
G													Well ID
H													Well ID

425,457

Time	T° 425,457	C1
0:00:00	30.0	4405
0:00:02	30.0	4449
0:00:04	30.0	4475
0:00:06	30.0	4470
0:00:08	30.0	4532
0:00:10	30.0	4540
0:00:12	30.0	4541
0:00:14	30.0	4566
0:00:16	30.0	4599
0:00:18	30.0	4573
0:00:20	30.0	4587
0:00:22	30.0	4588
0:00:24	30.0	4603
0:00:26	30.0	4608
0:00:28	30.0	4588
0:00:30	30.0	4624
0:00:32	30.0	4605
0:00:34	30.0	4576
0:00:36	30.0	4611
0:00:38	30.0	4634
0:00:40	30.0	4644
0:00:42	30.0	4609
0:00:44	30.0	4622
0:00:46	30.0	4633
0:00:48	30.0	4632
0:00:50	30.0	4650
0:00:52	30.0	4638
0:00:54	30.0	4700
0:00:56	30.0	4645
0:00:58	30.0	4632
0:01:00	30.0	4695
0:01:02	30.0	4648
0:01:04	30.0	4654
0:01:06	30.0	4642
0:01:08	30.0	4659
0:01:10	30.0	4648
0:01:12	30.0	4625
0:01:14	30.0	4678
0:01:16	30.0	4647
0:01:18	30.0	4635
0:01:20	30.0	4659
0:01:22	30.0	4673
0:01:24	30.0	4672
0:01:26	30.0	4671
0:01:28	30.0	4623
0:01:30	30.0	4682
0:01:32	30.0	4655
0:01:34	30.0	4683
0:01:36	30.0	4682
0:01:38	30.0	4698
0:01:40	30.0	4685
0:01:42	30.0	4700
0:01:44	30.0	4684
0:01:46	30.0	4738
0:01:48	30.0	4715
0:01:50	30.0	4683
0:01:52	30.0	4714
0:01:54	30.0	4696
0:01:56	30.1	4678
0:01:58	30.0	4721
0:02:00	30.0	4696
0:02:02	30.0	4685
0:02:04	30.0	4719
0:02:06	30.0	4722
0:02:08	30.0	4708
0:02:10	30.0	4702
0:02:12	30.0	4708
0:02:14	30.0	4739
0:02:16	30.0	4736
0:02:18	30.0	4711
0:02:20	29.9	4720
0:02:22	29.9	4742
0:02:24	29.9	4731
0:02:26	30.0	4713
0:02:28	30.0	4770
0:02:30	30.0	4740
0:02:32	30.0	4730
0:02:34	30.0	4755
0:02:36	30.0	4783
0:02:38	30.0	4764
0:02:40	30.0	4737
0:02:42	30.0	4729
0:02:44	30.0	4764
0:02:46	30.0	4772
0:02:48	30.0	4735
0:02:50	30.0	4734
0:02:52	30.0	4765
0:02:54	30.0	4776
0:02:56	30.0	4756
0:02:58	30.0	4727
0:03:00	30.0	4756

Results
	1	2	3	4	5	6	7	8	9	10	11	12
A													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
B													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
C	1890000.000												Max V [425,457]
	1.000												R-Squared [425,457]
	0:00:59												t at Max V [425,457]
	0:00:51												Lagtime [425,457]
D													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
E													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
F													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
G													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]
H													Max V [425,457]
													R-Squared [425,457]
													t at Max V [425,457]
													Lagtime [425,457]

